mil,(ImgNote),(ImgFolder),Xnote,Xcode,Xparent,ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: woodmart_sguide_select,Meta: woodmart_total_stock_quantity,Meta: _product_360_image_gallery,Meta: additional_information,Meta: _additional_information,Meta: slide_template,Meta: rs_page_bg_color,Meta: _woodmart_whb_header,Meta: _woodmart_main_layout,Meta: _woodmart_sidebar_width,Meta: _woodmart_custom_sidebar,Meta: _woodmart_product_design,Meta: _woodmart_single_product_style,Meta: _woodmart_thums_position,Meta: _woodmart_product-background,Meta: _woodmart_extra_content,Meta: _woodmart_extra_position,Meta: _woodmart_product_custom_tab_title,Meta: _woodmart_product_custom_tab_content,Meta: _woodmart_swatches_attribute,Meta: _woodmart_product_video,Meta: _woodmart_product_hashtag,Meta: _wpb_vc_js_status,Meta: _custom_avi,Meta: variation_title,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 2 default,Attribute 3 default,Attribute 1 default,Attribute 4 default,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global
,,,"name, addinfo",,P2VW,4605,variable,P2VW,Power Point GPO Vertical Slim Wafer Extra Thin Flush,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Outlet &amp; Switch > Wafer,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/P2VW_Wafer_P1VW-P2VW.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A4824.jpg",,,,,,,,,0,Amp,10A,1,1,Color,White,1,1,none,,,"<table class=""woocommerce-product-attributes shop_attributes""><tbody><tr><th>Brand </th><td>Transco</td></tr><tr><th>Category</th><td>Wafer Series</td></tr><tr><th>Name</th><td>Slim line vertical power point</td></tr><tr><th>Model</th><td>P1VW, P1VW/B, P2VW, P2VW/B</td></tr><tr><th>Power current</th><td>a.c.</td></tr><tr><th>Power phase</th><td>Single </td></tr><tr><th>Rating</th><td>10A</td></tr><tr><th>Volt</th><td>240V</td></tr><tr><th>Structure</th><td>Moulded top cover and under body</td></tr><tr><th>Material of cover/body</th><td>Impact-resistant polycarbonate</td></tr><tr><th>Color</th><td>Electrical white/black</td></tr><tr><th>Number of switch pole</th><td>Single</td></tr><tr><th>Number of socket gang</th><td>1, 2</td></tr><tr><th>Number of socket outlet</th><td>1, 2</td></tr><tr><th>Pin</th><td>3 pins (active, neutral, earth)</td></tr><tr><th>Earth pin</th><td>Flat</td></tr><tr><th>Cable connector</th><td>Copper ferrule x3</td></tr><tr><th>Cable accomodated</th><td>2.5mm x3</td></tr><tr><th>Size</th><td>W72mmxL116mmxD20mm</td></tr><tr><th>On wall mounting</th><td>Vertical</td></tr><tr><th>Fixing centres</th><td>84mm</td></tr><tr><th>Flush mount fitting</th><td>fits all general brackets in the market</td></tr><tr><th>Surface mount fitting</th><td>fits Transco Wafer Series mounting flanges only</td></tr><tr><th>Made in accordance with </th><td>AS/NZS3100, AS/NZS3112 and AS/NZS3133</td></tr><tr><th>Schematic wiring diagram</th><td></td></tr></tbody></table><div class=""ai_imgs""><div class=""ai_img""><img src=""http://aaronknightdev.com/ecommerce/wp-content/uploads/import/01584091187.png"" /></div><div class=""ai_img""><img src=""http://aaronknightdev.com/ecommerce/wp-content/uploads/import/11584091187.png"" /></div></div>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,https://www.youtube.com/watch?v=tTi622xm0bE,,FALSE,,,Outlet,"1, 2",1,1,Brand,Slim Wafer,1,1,,2,,,,,,
,,,name+V,P1W,P2W,4624,variation,P1W,"Power Point GPO Slim Wafer Extra Thin Flush - Single Outlet, 10A",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5.4,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A4794.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A4795.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A4797.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A4799.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A4801.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5053.jpg",,,P2W,,,,,,3,Amp,10A,,1,Outlet,1,,1,,,,,,,,,,,,,,,,,,,,,,,,"3,89,23,89,33,89,43,89,00,000","Power Point GPO Slim Wafer Extra Thin Flush - Single Outlet, 10A",Gang,0,,1,,,,,,,,,,,,
,,,name+V,P1W15,P2W,4625,variation,P1W15,"Power Point GPO Slim Wafer Extra Thin Flush - Single Outlet, 15A",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,7.7,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A4806.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A4807.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5043.jpg",,,P2W,,,,,,4,Amp,15A,,1,Outlet,1,,1,,,,,,,,,,,,,,,,,,,,,,,,"3,89,83,899","Power Point GPO Slim Wafer Extra Thin Flush - Single Outlet, 15A",Gang,0,,1,,,,,,,,,,,,
,,,name+V,P1XW,P2W,4637,variation,P1XW,"Power Point GPO Slim Wafer Extra Thin Flush - Single Outlet, 10A, 1 Extra Switch",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,9.95,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A4868.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A4870.jpg",,,P2W,,,,,,7,Amp,10A,,1,Outlet,1,,1,,,,,,,,,,,,,,,,,,,,,,,,3901,"Power Point GPO Slim Wafer Extra Thin Flush - Single Outlet, 10A, 1 Extra Switch",Gang,1 gang,,1,,,,,,,,,,,,
,,,name+V,P1XXW,P2W,4530,variation,P1XXW,"Power Point GPO Slim Wafer Extra Thin Flush - Single Outlet, 10A, 2 Extra Switch",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,15.65,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A4899.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A4900.jpg",,,P2W,,,,,,1,Amp,10A,,1,Outlet,1,,1,,,,,,,,,,,,,,,,,,,,,,,,3903,"Power Point GPO Slim Wafer Extra Thin Flush - Single Outlet, 10A, 2 Extra Switch",Gang,2 gang,,1,,,,,,,,,,,,
,,,name+V,P2W,P2W,4623,variation,,"Power Point GPO Slim Wafer Extra Thin Flush - Double Outlet, 10A",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,6.5,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/P2W_Wafer_P1W-P2W_V.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1051.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1059.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1060.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1061.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1066.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1076.jpg",,,P2W,,,,,,2,Amp,10A,,1,Outlet,2,,1,,,,,,,,,,,,,,,,,,,,,,,,"3,90,63,90,73,90,83,90,00,00,00,000","Power Point GPO Slim Wafer Extra Thin Flush - Double Outlet, 10A",Gang,0,,1,,,,,,,,,,,,
,,,name+V,P2W15,P2W,4626,variation,P2W15,"Power Point GPO Slim Wafer Extra Thin Flush - Double Outlet, 15A",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,8.8,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A4821.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A4822.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5041.jpg",,,P2W,,,,,,5,Amp,15A,,1,Outlet,2,,1,,,,,,,,,,,,,,,,,,,,,,,,"3,91,33,914","Power Point GPO Slim Wafer Extra Thin Flush - Double Outlet, 15A",Gang,0,,1,,,,,,,,,,,,
,,,name+V,P2XW,P2W,4630,variation,P2XW,"Power Point GPO Slim Wafer Extra Thin Flush - Double Outlet, 10A, 1 Extra Switch",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,11.95,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A4762.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A4764-1.jpg",,,P2W,,,,,,6,Amp,10A,,1,Outlet,2,,1,,,,,,,,,,,,,,,,,,,,,,,,7753,"Power Point GPO Slim Wafer Extra Thin Flush - Double Outlet, 10A, 1 Extra Switch",Gang,1 gang,,1,,,,,,,,,,,,
,,,"name, addinfo",,P2W,4603,variable,P2W,Power Point GPO Slim Wafer Extra Thin Flush,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Outlet &amp; Switch > Wafer,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/P2W_Wafer_P1W-P2W_V.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A1059.jpg",,,,,,,,,0,Amp,"10A, 15A",1,1,Color,White,1,1,none,,,"<table class=""woocommerce-product-attributes shop_attributes""><tbody><tr><th>Brand </th><td>Transco</td></tr><tr><th>Category</th><td>Wafer Series</td></tr><tr><th>Name</th><td>Slim line power point</td></tr><tr><th>Model</th><td>P1W, P1W/B, P1W15, P2W, P2W/B, P2W15, P1XW, P1XW/B, P1XXW, P1XXW/B, P2XW, P2XW/B</td></tr><tr><th>Power current</th><td>a.c.</td></tr><tr><th>Power phase</th><td>Single </td></tr><tr><th>Rating</th><td>10A, 15A, 20A</td></tr><tr><th>Volt</th><td>240V</td></tr><tr><th>Structure</th><td>Moulded top cover and under body</td></tr><tr><th>Material of cover/body</th><td>Impact-resistant polycarbonate</td></tr><tr><th>Color</th><td>Electrical white/black</td></tr><tr><th>Number of switch pole</th><td>Single</td></tr><tr><th>Number of socket gang</th><td>1, 2, 3</td></tr><tr><th>Number of socket outlet</th><td>1, 2</td></tr><tr><th>Pin</th><td>3 pins (active, neutral, earth)</td></tr><tr><th>Earth pin</th><td>Flat</td></tr><tr><th>Cable connector</th><td>Copper ferrule x3</td></tr><tr><th>Cable accomodated</th><td>2.5mm x3</td></tr><tr><th>Size</th><td>W72mmxL116mmxD20mm</td></tr><tr><th>On wall mounting</th><td>Horizontal</td></tr><tr><th>Fixing centres</th><td>84mm</td></tr><tr><th>Flush mount fitting</th><td>fits all general brackets in the market</td></tr><tr><th>Surface mount fitting</th><td>fits Transco Wafer Series mounting flanges only</td></tr><tr><th>Made in accordance with </th><td>AS/NZS3100, AS/NZS3112 and AS/NZS3133</td></tr><tr><th>Schematic wiring diagram</th><td></td></tr></tbody></table><div class=""ai_imgs""><div class=""ai_img""><img src=""http://aaronknightdev.com/ecommerce/wp-content/uploads/import/01584091306.png"" /></div><div class=""ai_img""><img src=""http://aaronknightdev.com/ecommerce/wp-content/uploads/import/11584091306.png"" /></div><div class=""ai_img""><img src=""http://aaronknightdev.com/ecommerce/wp-content/uploads/import/21584091306.png"" /></div><div class=""ai_img""><img src=""http://aaronknightdev.com/ecommerce/wp-content/uploads/import/31584091306.png"" /></div><div class=""ai_img""><img src=""http://aaronknightdev.com/ecommerce/wp-content/uploads/import/41584091306.png"" /></div></div>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,https://www.youtube.com/watch?v=tTi622xm0bE,,FALSE,,,Outlet,"1, 2",1,1,Gang,"1 gang, 2 gang, 0",1,1,,2,10A,1 gang,Brand,Slim Wafer,1,1
,,AS1WC_SC,(to add img),AS1WC/SC,P2WC/SC,6711,variation,AS1WC/SC,Switch Power Point Slim Wafer Cover Only,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3.3,,,,,,,P2WC/SC,,,,,,0,Color,Silver,,1,Cover Type,AS1W,,1,,,,,,,,,,,,,,,,,,,,,,,,,Switch Power Point Slim Wafer Cover Only - AS1W Silver,,,,,,,,,,,,,,,,
,,AS2WC_SC,(to add img),AS2WC/SC,P2WC/SC,6712,variation,AS2WC/SC,Switch Power Point Slim Wafer Cover Only,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3.3,,,,,,,P2WC/SC,,,,,,0,Color,Silver,,1,Cover Type,AS2W,,1,,,,,,,,,,,,,,,,,,,,,,,,,Switch Power Point Slim Wafer Cover Only - AS2W Silver,,,,,,,,,,,,,,,,
,,P1WC_SC,(to add img),P1WC/SC,P2WC/SC,6709,variation,P1WC/SC,Switch Power Point Slim Wafer Cover Only,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3.5,,,,,,,P2WC/SC,,,,,,0,Color,Silver,,1,Cover Type,P1W,,1,,,,,,,,,,,,,,,,,,,,,,,,,Switch Power Point Slim Wafer Cover Only - P1W Silver,,,,,,,,,,,,,,,,
,,P2WC_SC,(to add img),P2WC/SC,P2WC/SC,6710,variation,,Switch Power Point Slim Wafer Cover Only,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3.5,,,,,,,P2WC/SC,,,,,,0,Color,Silver,,1,Cover Type,P2W,,1,,,,,,,,,,,,,,,,,,,,,,,,,Switch Power Point Slim Wafer Cover Only - P2W Silver,,,,,,,,,,,,,,,,
,,,,S1WC/B,P2WC/SC,6708,variation,S1WC/B,Switch Power Point Slim Wafer Cover Only,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2,,,,,,,P2WC/SC,,,,,,0,Color,Black,,1,Cover Type,S1W,,1,,,,,,,,,,,,,,,,,,,,,,,,,Switch Power Point Slim Wafer Cover Only - S1W Black,,,,,,,,,,,,,,,,
,,S1WC_SC,(to add img),S1WC/SC,P2WC/SC,6748,variation,S1WC/SC,Switch Power Point Slim Wafer Cover Only,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3.5,,,,,,,P2WC/SC,,,,,,0,Color,Silver,,1,Cover Type,S1W,,1,,,,,,,,,,,,,,,,,,,,,,,,,Switch Power Point Slim Wafer Cover Only - S1W Silver,,,,,,,,,,,,,,,,
,,S2WC_SC,(to add img),S2WC/SC,P2WC/SC,6749,variation,S2WC/SC,Switch Power Point Slim Wafer Cover Only,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3.5,,,,,,,P2WC/SC,,,,,,0,Color,Silver,,1,Cover Type,S2W,,1,,,,,,,,,,,,,,,,,,,,,,,,,Switch Power Point Slim Wafer Cover Only - S2W Silver,,,,,,,,,,,,,,,,
,,S3WC_SC,(to add img),S3WC/SC,P2WC/SC,6750,variation,S3WC/SC,Switch Power Point Slim Wafer Cover Only,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3.5,,,,,,,P2WC/SC,,,,,,0,Color,Silver,,1,Cover Type,S3W,,1,,,,,,,,,,,,,,,,,,,,,,,,,Switch Power Point Slim Wafer Cover Only - S3W Silver,,,,,,,,,,,,,,,,
,,S4WC_SC,(to add img),S4WC/SC,P2WC/SC,6751,variation,S4WC/SC,Switch Power Point Slim Wafer Cover Only,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4,,,,,,,P2WC/SC,,,,,,0,Color,Silver,,1,Cover Type,S4W,,1,,,,,,,,,,,,,,,,,,,,,,,,,Switch Power Point Slim Wafer Cover Only - S4W Silver,,,,,,,,,,,,,,,,
,,S5WC_SC,(to add img),S5WC/SC,P2WC/SC,6752,variation,S5WC/SC,Switch Power Point Slim Wafer Cover Only,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4,,,,,,,P2WC/SC,,,,,,0,Color,Silver,,1,Cover Type,S5W,,1,,,,,,,,,,,,,,,,,,,,,,,,,Switch Power Point Slim Wafer Cover Only - S5W Silver,,,,,,,,,,,,,,,,
,,S6WC_SC,(to add img),S6WC/SC,P2WC/SC,6753,variation,S6WC/SC,Switch Power Point Slim Wafer Cover Only,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4,,,,,,,P2WC/SC,,,,,,0,Color,Silver,,1,Cover Type,S6W,,1,,,,,,,,,,,,,,,,,,,,,,,,,Switch Power Point Slim Wafer Cover Only - S6W Silver,,,,,,,,,,,,,,,,
,variable photos - Wafer_Cover (to upload from var_img folder),,[to set variable img],,P2WC/SC,6695,variable,P2WC/SC,Switch Power Point Slim Wafer Cover Only,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Outlet &amp; Switch > Wafer,,,,,,,,,,,,0,Color,"Black, Silver",1,1,Cover Type,"S1W, S2W, S3W, S4W, S5W, S6W, P1W, P2W, AS1W, AS2W",1,1,none,,,,field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,,,FALSE,,,Brand,Slim Wafer,1,1,,,,,P2W,,Silver,,,,,
c,,,,P1WP,P2WP,4824,variation,P1WP,"Weatherproof IP53 Power Point GPO - 10A, 1",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,12,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5811.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5813.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5814.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5816.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5817.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5818.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5821.jpg",,,P2WP,,,,,,1,Amp,10A,,1,Outlet,1,,1,,,,,,,,,,,,,,,,,,,,,,,,"4,81,84,81,94,82,04,82,00,00,00,000","Weatherproof IP53 Power Point GPO - Single Outlet, 10A",,,,,,,,,,,,,,,,
c,"move 1xx, 2xx to front",P1WP15,"img, (to add img), [to set img order]",P1WP15,P2WP,4825,variation,P1WP15,"Weatherproof IP53 Power Point GPO - 15A, 1",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,16.45,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5813.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5814.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5816.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5817.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5818.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5821.jpg",,,P2WP,,,,,,0,Amp,15A,,1,Outlet,1,,1,,,,,,,,,,,,,,,,,,,,,,,,"4,81,84,81,94,82,04,82,00,00,00,000","Weatherproof IP53 Power Point GPO - Single Outlet, 15A",,,,,,,,,,,,,,,,
c,,P2WP,(to add img),P2WP,P2WP,4826,variation,,"Weatherproof IP53 Power Point GPO - 10A, 2",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,11,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/p2wp-1.png, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5817.jpg",,,P2WP,,,,,,3,Amp,10A,,1,Outlet,2,,1,,,,,,,,,,,,,,,,,,,,,,,,4821,"Weatherproof IP53 Power Point GPO - Double Outlet, 10A",,,,,,,,,,,,,,,,
c,"move 1xx, 2xx to front",P2WP15,"img, (to add img), [to set img order]",P2WP15,P2WP,4827,variation,P2WP15,"Weatherproof IP53 Power Point GPO - 15A, 2",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,23.2,,,,http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5817.jpg,,,P2WP,,,,,,0,Amp,15A,,1,Outlet,2,,1,,,,,,,,,,,,,,,,,,,,,,,,4821,"Weatherproof IP53 Power Point GPO - Double Outlet, 15A",,,,,,,,,,,,,,,,
c,,,,,P2WP,4791,variable,P2WP,Weatherproof IP53 Power Point GPO,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Outlet &amp; Switch > Weatherproof,Weatherproof,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/p2wp-1.png, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5813.jpg",,,,,,,,,0,Amp,"10A, 15A",1,1,Color,White,1,1,none,,,"<table class=""woocommerce-product-attributes shop_attributes""><tbody><tr><th>Brand </th><td>Transco</td></tr><tr><th>Category</th><td>Neptune series</td></tr><tr><th>Name</th><td>IP53 weatherproof power outlet</td></tr><tr><th>Model</th><td>P1WP, P1WP15, P2WP, P2WP15</td></tr><tr><th>Power current</th><td>a.c.</td></tr><tr><th>Power phase</th><td>Single </td></tr><tr><th>Rating</th><td>10A, 15A</td></tr><tr><th>Volt</th><td>240V</td></tr><tr><th>IP rating </th><td>IP53</td></tr><tr><th>Material of cover/body</th><td>Impact-resistant polycarbonate</td></tr><tr><th>Color</th><td>Grey </td></tr><tr><th>Number of socket gang</th><td>Single (P1WP, P1WP15), Double (P2WP, P2WP15)</td></tr><tr><th>Socket switch</th><td>Rocker</td></tr><tr><th>Pin</th><td>3 pins (active, neutral, earth)</td></tr><tr><th>Earth pin</th><td>Flat</td></tr><tr><th>Cable connector</th><td>Copper ferrule x3</td></tr><tr><th>Cable accomodated</th><td>2.5mm x3</td></tr><tr><th>Size</th><td>W112mm x D82mm x H72mm</td></tr><tr><th>On wall mounting</th><td>Surface mount</td></tr><tr><th>Fixing centres</th><td>95mm</td></tr><tr><th>Made in accordance with </th><td>AS/NZS3100, AS/NZS3112 and AS/NZS3133</td></tr></tbody></table><div class=""ai_imgs""><div class=""ai_img""><img src=""http://aaronknightdev.com/ecommerce/wp-content/uploads/import/01594027446.png"" /></div><div class=""ai_img""><img src=""http://aaronknightdev.com/ecommerce/wp-content/uploads/import/11594027446.png"" /></div></div>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,none,after,,,,,,FALSE,,,Outlet,"1, 2",1,1,,,,,,2,10A,,,,,
,,,,P2WS,P2WS,4803,variation,,Weatherproof IP65 Power Point GPO Double Outlet Slim Neon Patented Membrane - 10A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,38.5,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/P2WS_Neptune_P2WS_V.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5372.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5374.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5366.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5370.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5371.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5375.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5360.jpg",,,P2WS,,,,,,2,Amp,10A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,80,04,80,14,79,74,79,00,00,00,00,00,000",Weatherproof IP65 Power Point GPO Double Outlet Slim Neon Patented Membrane - 10A,,,,,,,,,,,,,,,,
,,,,P2WS15,P2WS,4804,variation,P2WS15,Weatherproof IP65 Power Point GPO Double Outlet Slim Neon Patented Membrane - 15A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,59.5,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5379.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5381.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5366.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5370.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5371.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5382.jpg",,,P2WS,,,,,,0,Amp,15A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,59,94,79,74,79,84,79,00,000",Weatherproof IP65 Power Point GPO Double Outlet Slim Neon Patented Membrane - 15A,,,,,,,,,,,,,,,,
,,,addinfo,,P2WS,4789,variable,P2WS,Weatherproof IP65 Power Point GPO Double Outlet Slim Neon Patented Membrane,1,1,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Outlet &amp; Switch > Weatherproof,Weatherproof,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/P2WS_Neptune_P2WS_V.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5372.jpg",,,,,,,,,0,Amp,"10A, 15A",1,1,Color,White,1,1,none,,,"<table class=""woocommerce-product-attributes shop_attributes""><tbody><tr><th>Brand </th><td>Transco</td></tr><tr><th>Category</th><td>Neptune series</td></tr><tr><th>Name</th><td>IP66/65 neon indicated power point</td></tr><tr><th>Model</th><td>P2WS, P2WS15</td></tr><tr><th>Power current</th><td>a.c.</td></tr><tr><th>Power phase</th><td>Single </td></tr><tr><th>Rating</th><td>10A, 15A</td></tr><tr><th>Volt</th><td>240V</td></tr><tr><th>IP rating </th><td>IP66/65 (lid close/open)</td></tr><tr><th>With indicator</th><td>Yes</td></tr><tr><th>Structure</th><td>Intergrated with lid cover</td></tr><tr><th>Material of cover/body</th><td>Impact-resistant polycarbonate</td></tr><tr><th>Color</th><td>Electrical white, red</td></tr><tr><th>Number of socket gang</th><td>Double</td></tr><tr><th>Socket switch</th><td>Rocker</td></tr><tr><th>Number of switch pole</th><td>Single </td></tr><tr><th>Pin</th><td>3 pins (active, neutral, earth)</td></tr><tr><th>Earth pin</th><td>Flat</td></tr><tr><th>Cable connector</th><td>Copper ferrule x3</td></tr><tr><th>Cable accomodated</th><td>2.5mm x3</td></tr><tr><th>Size</th><td>W72mmxL117mmxD20mm</td></tr><tr><th>On wall mounting</th><td>Horizontal</td></tr><tr><th>Fixing centres</th><td>84mm</td></tr><tr><th>Flush mount fitting</th><td>fits all general brackets in the market</td></tr><tr><th>Surface mount fitting</th><td>fits all general mounting flange in market</td></tr><tr><th>Made in accordance with </th><td>AS/NZS3100, AS/NZS3112 and AS/NZS3133</td></tr><tr><th>Schematic wiring diagram</th><td></td></tr></tbody></table>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,https://www.youtube.com/watch?v=CG2JakfdGl4,,FALSE,,,Brand,Weatherproof,1,1,,,,,,,10A,,,,,
